serialp	seriali	serialh	surveyyr	country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarSt2	LiveW2	WrkStat	PTWork	EverWk	natidgby5	natidniy5	natiduky5	ethgrp2	ethgrp5	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	area	addnum
705070303	-1	7050703	7	101	110	-1	1	3	1	2	3	2	36	2	-1	2	-1	-1	6	-1	6	2	5	1	1	4	0	-1	-1	-1	-1	-1	-1	70507	3
705070501	-1	7050705	7	101	210	-1	1	1	3	5	5	1	49	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	4	4	4	-1	-1	-1	-1	70507	5
705070502	-1	7050705	7	101	210	-1	1	2	3	5	5	2	47	2	-1	3	-1	1	5	-1	5	1	1	1	1	0	4	4	4	-1	-1	-1	-1	70507	5
705070503	70507051	7050705	7	101	210	110	1	3	3	5	5	2	20	1	2	2	-1	-1	5	-1	5	1	1	9	9	9	0	14	14	-1	-1	-1	-1	70507	5
705070504	-1	7050705	7	101	210	-1	1	4	3	5	5	2	21	1	2	2	-1	-1	5	-1	5	1	1	9	9	9	14	0	14	-1	-1	-1	-1	70507	5
705070505	70507052	7050705	7	101	210	440	1	5	3	5	5	2	16	1	2	1	2	2	5	-1	5	1	1	9	9	9	14	14	0	-1	-1	-1	-1	70507	5
705070601	70507061	7050706	7	101	110	110	1	1	1	-1	3	2	64	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	20	-1	-1	-1	-1	-1	-1	70507	6
705070602	-1	7050706	7	101	110	-1	1	2	1	-1	3	1	65	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	20	-1	-1	-1	-1	-1	-1	70507	6
705070603	-1	7050706	7	101	110	-1	1	3	1	-1	3	1	24	1	2	3	-1	1	1	-1	1	1	1	21	21	21	0	-1	-1	-1	-1	-1	-1	70507	6
705071201	70507121	7050712	7	101	110	110	1	1	1	-1	2	1	65	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	70507	12
705071202	-1	7050712	7	101	110	-1	1	2	1	-1	2	2	66	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	70507	12
705071301	-1	7050713	7	101	110	-1	2	1	-1	6	6	2	39	5	2	2	-1	-1	1	-1	1	1	1	0	0	4	4	4	4	4	-1	-1	-1	70507	13
705071302	-1	7050713	7	101	110	-1	2	2	-1	6	6	1	11	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	14	14	14	14	-1	-1	-1	70507	13
705071303	-1	7050713	7	101	110	-1	2	3	-1	6	6	2	14	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	14	0	14	14	14	-1	-1	-1	70507	13
705071304	-1	7050713	7	101	110	-1	2	4	-1	6	6	2	17	1	2	1	2	2	1	-1	1	1	1	9	9	14	14	0	14	14	-1	-1	-1	70507	13
705071305	-1	7050713	7	101	110	-1	2	5	-1	6	6	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	14	14	14	0	14	-1	-1	-1	70507	13
705071306	70507132	7050713	7	101	110	110	2	6	-1	6	6	2	18	1	2	2	-1	-1	1	-1	1	1	1	9	9	14	14	14	14	0	-1	-1	-1	70507	13
705072401	70507241	7050724	7	101	110	110	1	1	1	-1	1	2	88	6	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	70507	24
705080101	-1	7050801	7	101	110	-1	2	1	-1	2	3	2	35	2	-1	3	-1	1	5	-1	5	1	1	1	0	4	1	-1	-1	-1	-1	-1	-1	70508	1
705080102	70508012	7050801	7	101	110	110	2	2	-1	2	3	1	3	-1	-1	3	-1	-1	5	-1	5	2	2	9	9	0	9	-1	-1	-1	-1	-1	-1	70508	1
705080103	-1	7050801	7	101	110	-1	2	3	-1	2	3	1	44	2	-1	2	-1	-1	5	-1	5	2	4	0	1	4	0	-1	-1	-1	-1	-1	-1	70508	1
705081801	-1	7050818	7	101	110	-1	1	1	2	3	5	2	46	2	-1	3	-1	2	6	-1	6	2	4	1	0	1	4	4	4	-1	-1	-1	-1	70508	18
705081802	70508181	7050818	7	101	110	110	1	2	2	3	5	1	48	2	-1	2	-1	-1	6	-1	6	2	4	0	1	0	4	4	4	-1	-1	-1	-1	70508	18
705081803	70508182	7050818	7	101	110	110	1	3	2	3	5	1	6	-1	-1	1	-1	-1	6	-1	6	2	4	9	9	9	0	14	14	-1	-1	-1	-1	70508	18
705081804	-1	7050818	7	101	110	-1	1	4	2	3	5	1	18	1	2	1	2	2	6	-1	6	2	4	9	9	9	14	0	14	-1	-1	-1	-1	70508	18
705081805	-1	7050818	7	101	110	-1	1	5	2	3	5	2	14	-1	-1	1	-1	-1	6	-1	6	2	4	9	9	9	14	14	0	-1	-1	-1	-1	70508	18
705082001	-1	7050820	7	101	110	-1	2	1	-1	2	3	2	34	4	2	2	-1	-1	5	-1	5	1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	70508	20
705082002	70508202	7050820	7	101	110	110	2	2	-1	2	3	1	9	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	70508	20
705082003	-1	7050820	7	101	110	-1	2	3	-1	2	3	1	11	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	70508	20
705090501	-1	7050905	7	101	110	-1	1	1	2	6	6	2	35	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	23	23	23	-1	-1	-1	70509	5
705090502	70509051	7050905	7	101	110	110	1	2	2	6	6	1	35	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	23	23	23	-1	-1	-1	70509	5
705090503	-1	7050905	7	101	110	-1	1	3	2	6	6	2	0	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	0	23	23	23	-1	-1	-1	70509	5
705090504	-1	7050905	7	101	110	-1	1	4	2	6	6	2	31	2	-1	2	-1	-1	5	-1	5	1	1	23	23	23	23	0	1	4	-1	-1	-1	70509	5
705090505	-1	7050905	7	101	110	-1	1	5	2	6	6	1	33	2	-1	2	-1	-1	5	-1	5	1	1	23	23	23	23	1	0	4	-1	-1	-1	70509	5
705090506	70509052	7050905	7	101	110	110	1	6	2	6	6	1	3	-1	-1	3	-1	-1	5	-1	5	1	1	23	23	23	23	9	9	0	-1	-1	-1	70509	5
705090801	70509081	7050908	7	101	110	110	1	1	1	-1	2	2	49	1	1	2	-1	-1	6	-1	6	1	1	3	0	3	-1	-1	-1	-1	-1	-1	-1	70509	8
705090802	-1	7050908	7	101	110	-1	1	2	1	-1	2	1	52	1	1	2	-1	-1	1	-1	1	1	1	0	3	0	-1	-1	-1	-1	-1	-1	-1	70509	8
705091101	-1	7050911	7	101	110	-1	2	1	-1	4	4	2	49	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	16	-1	-1	-1	-1	-1	70509	11
705091102	-1	7050911	7	101	110	-1	2	2	-1	4	4	1	52	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	7	4	-1	-1	-1	-1	-1	70509	11
705091103	-1	7050911	7	101	110	-1	2	3	-1	4	4	2	19	1	2	2	-1	-1	1	-1	1	1	1	12	9	12	0	16	-1	-1	-1	-1	-1	70509	11
705091104	70509112	7050911	7	101	110	110	2	4	-1	4	4	1	13	-1	-1	1	-1	-1	1	-1	1	1	1	9	16	9	16	0	-1	-1	-1	-1	-1	70509	11
705091201	70509121	7050912	7	101	110	110	1	1	1	-1	1	1	76	6	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	70509	12
705091901	-1	7050919	7	101	110	-1	1	1	3	-1	4	2	33	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	23	4	-1	-1	-1	-1	-1	70509	19
705091902	-1	7050919	7	101	110	-1	1	2	3	-1	4	1	34	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	23	4	-1	-1	-1	-1	-1	70509	19
705091903	70509191	7050919	7	101	110	110	1	3	3	-1	4	2	19	1	2	2	-1	-1	6	-1	6	1	1	23	23	23	0	23	-1	-1	-1	-1	-1	70509	19
705091904	-1	7050919	7	101	110	-1	1	4	3	-1	4	2	0	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	23	0	-1	-1	-1	-1	-1	70509	19
705092001	-1	7050920	7	101	110	-1	2	1	-1	3	4	2	41	1	1	2	-1	-1	1	-1	1	1	1	3	0	3	4	4	-1	-1	-1	-1	-1	70509	20
705092002	-1	7050920	7	101	110	-1	2	2	-1	3	4	1	37	5	1	2	-1	-1	1	-1	1	1	1	0	3	0	4	4	-1	-1	-1	-1	-1	70509	20
705092003	70509202	7050920	7	101	110	110	2	3	-1	3	4	1	3	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	70509	20
705092004	-1	7050920	7	101	110	-1	2	4	-1	3	4	1	1	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	70509	20
705092101	-1	7050921	7	101	110	-1	2	1	-1	3	5	1	43	2	-1	2	-1	-1	6	-1	6	2	4	0	0	1	4	14	4	-1	-1	-1	-1	70509	21
705092102	-1	7050921	7	101	110	-1	2	2	-1	3	5	2	45	2	-1	3	-1	2	6	-1	6	2	4	1	1	0	4	4	4	-1	-1	-1	-1	70509	21
705092103	70509212	7050921	7	101	110	110	2	3	-1	3	5	2	16	1	2	1	2	2	1	-1	1	2	4	9	9	9	0	14	14	-1	-1	-1	-1	70509	21
705092104	-1	7050921	7	101	110	-1	2	4	-1	3	5	2	18	1	2	1	2	2	1	-1	1	2	4	14	14	9	14	0	14	-1	-1	-1	-1	70509	21
705092105	-1	7050921	7	101	110	-1	2	5	-1	3	5	1	10	-1	-1	1	-1	-1	1	-1	1	2	4	9	9	9	14	14	0	-1	-1	-1	-1	70509	21
705100501	70510051	7051005	7	202	110	110	1	1	1	-1	1	2	68	6	-1	3	-1	1	5	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	70510	5
705100801	70510081	7051008	7	202	110	110	1	1	1	-1	3	2	52	2	-1	2	-1	-1	3	-1	3	1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	70510	8
705100802	-1	7051008	7	202	110	-1	1	2	1	-1	3	1	55	2	-1	2	-1	-1	3	-1	3	1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	70510	8
705100803	-1	7051008	7	202	110	-1	1	3	1	-1	3	1	24	1	2	2	-1	-1	3	-1	3	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	70510	8
705102501	70510251	7051025	7	202	110	110	1	1	1	-1	2	1	19	1	2	1	2	1	3	-1	3	1	1	9	0	9	-1	-1	-1	-1	-1	-1	-1	70510	25
705102502	-1	7051025	7	202	110	-1	1	2	1	-1	2	2	42	5	2	2	-1	-1	3	-1	3	1	1	0	4	0	-1	-1	-1	-1	-1	-1	-1	70510	25
705110301	70511031	7051103	7	101	110	110	1	1	1	-1	2	2	67	5	2	3	-1	1	6	-1	6	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	70511	3
705110302	-1	7051103	7	101	110	-1	1	2	1	-1	2	1	20	1	2	3	-1	2	1	-1	1	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	70511	3
705110801	70511081	7051108	7	101	110	110	1	1	1	-1	2	1	27	1	1	2	-1	-1	5	-1	5	1	1	0	0	3	-1	-1	-1	-1	-1	-1	-1	70511	8
705110802	-1	7051108	7	101	110	-1	1	2	1	-1	2	2	23	1	1	2	-1	-1	5	-1	5	1	1	3	3	0	-1	-1	-1	-1	-1	-1	-1	70511	8
705111801	-1	7051118	7	101	110	-1	1	1	2	-1	2	2	79	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	70511	18
705111802	70511181	7051118	7	101	110	110	1	2	2	-1	2	1	82	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	70511	18
705112201	-1	7051122	7	101	110	-1	2	1	-1	3	3	2	45	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	70511	22
705112202	-1	7051122	7	101	110	-1	2	2	-1	3	3	1	34	2	-1	3	-1	1	6	-1	6	2	5	1	1	0	4	-1	-1	-1	-1	-1	-1	70511	22
705112203	70511222	7051122	7	101	110	110	2	3	-1	3	3	2	1	-1	-1	3	-1	-1	5	-1	5	2	2	9	9	9	0	-1	-1	-1	-1	-1	-1	70511	22
705112301	-1	7051123	7	101	110	-1	2	1	-1	3	3	2	39	2	-1	2	-1	-1	1	-1	1	2	2	1	0	1	4	-1	-1	-1	-1	-1	-1	70511	23
705112302	-1	7051123	7	101	110	-1	2	2	-1	3	3	1	42	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	70511	23
705112303	70511232	7051123	7	101	110	110	2	3	-1	3	3	2	3	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	70511	23
705112401	70511241	7051124	7	101	110	110	1	1	1	-1	1	1	63	5	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	70511	24
705112501	-1	7051125	7	101	110	-1	1	1	2	-1	2	1	59	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	70511	25
705112502	70511251	7051125	7	101	110	110	1	2	2	-1	2	2	59	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	70511	25
705112701	-1	7051127	7	101	110	-1	2	1	-1	3	4	2	50	5	1	2	-1	-1	5	-1	5	1	1	0	0	3	4	4	-1	-1	-1	-1	-1	70511	27
705112702	-1	7051127	7	101	110	-1	2	2	-1	3	4	1	57	5	1	2	-1	-1	5	-1	5	1	1	3	3	0	23	23	-1	-1	-1	-1	-1	70511	27
705112703	70511272	7051127	7	101	110	110	2	3	-1	3	4	2	14	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	23	0	14	-1	-1	-1	-1	-1	70511	27
705112704	-1	7051127	7	101	110	-1	2	4	-1	3	4	2	20	1	2	1	2	2	5	-1	5	1	1	9	9	23	14	0	-1	-1	-1	-1	-1	70511	27
705120701	-1	7051207	7	101	110	-1	2	1	-1	2	6	2	33	1	1	3	-1	1	1	-1	1	1	1	3	0	4	3	4	4	4	-1	-1	-1	70512	7
705120702	70512072	7051207	7	101	110	110	2	2	-1	2	6	2	9	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	9	14	14	14	-1	-1	-1	70512	7
705120703	-1	7051207	7	101	110	-1	2	3	-1	2	6	1	35	1	1	2	-1	-1	1	-1	1	1	1	0	3	4	0	4	4	4	-1	-1	-1	70512	7
705120704	-1	7051207	7	101	110	-1	2	4	-1	2	6	1	4	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	14	9	0	14	14	-1	-1	-1	70512	7
705120705	-1	7051207	7	101	110	-1	2	5	-1	2	6	1	7	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	14	9	14	0	14	-1	-1	-1	70512	7
705120706	-1	7051207	7	101	110	-1	2	6	-1	2	6	2	13	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	14	9	14	14	0	-1	-1	-1	70512	7
705121001	-1	7051210	7	101	110	-1	2	1	-1	2	3	2	46	1	2	2	-1	-1	3	-1	3	1	1	0	0	4	23	-1	-1	-1	-1	-1	-1	70512	10
705121002	70512102	7051210	7	101	110	110	2	2	-1	2	3	2	15	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	23	-1	-1	-1	-1	-1	-1	70512	10
705121003	-1	7051210	7	101	110	-1	2	3	-1	2	3	1	17	1	2	2	-1	-1	5	-1	5	1	1	23	23	23	0	-1	-1	-1	-1	-1	-1	70512	10
705121901	70512191	7051219	7	101	110	110	1	1	1	-1	1	2	75	6	-1	3	-1	1	5	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	70512	19
705122401	70512241	7051224	7	101	110	110	1	1	1	-1	3	1	22	1	2	2	-1	-1	5	-1	5	2	4	9	0	9	9	-1	-1	-1	-1	-1	-1	70512	24
705122402	-1	7051224	7	101	110	-1	1	2	1	-1	3	1	52	2	-1	2	-1	-1	5	-1	5	2	4	0	4	0	1	-1	-1	-1	-1	-1	-1	70512	24
705122403	-1	7051224	7	101	110	-1	1	3	1	-1	3	2	42	2	-1	3	-1	1	5	-1	5	2	4	1	4	1	0	-1	-1	-1	-1	-1	-1	70512	24
705122601	-1	7051226	7	101	110	-1	2	1	-1	4	6	2	33	2	-1	3	-1	1	5	-1	5	2	4	0	0	1	4	4	4	4	-1	-1	-1	70512	26
705122602	-1	7051226	7	101	110	-1	2	2	-1	4	6	1	39	2	-1	2	-1	-1	6	-1	6	2	4	1	1	0	4	4	4	4	-1	-1	-1	70512	26
705122603	-1	7051226	7	101	110	-1	2	3	-1	4	6	2	4	-1	-1	3	-1	-1	5	-1	5	2	4	9	9	9	0	14	14	14	-1	-1	-1	70512	26
705122604	70512262	7051226	7	101	110	110	2	4	-1	4	6	1	7	-1	-1	1	-1	-1	5	-1	5	2	4	9	9	9	14	0	14	14	-1	-1	-1	70512	26
705122605	-1	7051226	7	101	110	-1	2	5	-1	4	6	2	1	-1	-1	3	-1	-1	5	-1	5	2	4	9	9	9	14	14	0	14	-1	-1	-1	70512	26
705122606	-1	7051226	7	101	110	-1	2	6	-1	4	6	2	9	-1	-1	1	-1	-1	5	-1	5	2	4	9	9	9	14	14	14	0	-1	-1	-1	70512	26
706010301	70601031	7060103	7	101	110	110	1	1	1	3	3	2	25	1	1	2	-1	-1	1	-1	1	1	1	3	0	3	4	-1	-1	-1	-1	-1	-1	70601	3
706010302	-1	7060103	7	101	110	-1	1	2	1	3	3	1	34	1	1	2	-1	-1	1	-1	1	1	1	0	3	0	4	-1	-1	-1	-1	-1	-1	70601	3
706010303	70601032	7060103	7	101	110	110	1	3	1	3	3	1	2	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	70601	3
706010601	70601061	7060106	7	101	110	110	1	1	1	-1	2	1	46	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	70601	6
706010602	-1	7060106	7	101	110	-1	1	2	1	-1	2	2	51	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	70601	6
706010901	-1	7060109	7	101	110	-1	2	1	-1	3	5	2	42	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	4	4	-1	-1	-1	-1	70601	9
706010902	-1	7060109	7	101	110	-1	2	2	-1	3	5	1	45	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	4	4	-1	-1	-1	-1	70601	9
706010903	70601092	7060109	7	101	110	110	2	3	-1	3	5	1	10	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	14	14	-1	-1	-1	-1	70601	9
706010904	-1	7060109	7	101	110	-1	2	4	-1	3	5	1	6	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	14	-1	-1	-1	-1	70601	9
706010905	-1	7060109	7	101	110	-1	2	5	-1	3	5	2	0	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	14	14	0	-1	-1	-1	-1	70601	9
706011301	-1	7060113	7	101	110	-1	2	1	-1	4	4	2	50	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	70601	13
706011302	-1	7060113	7	101	110	-1	2	2	-1	4	4	1	49	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	70601	13
706011303	-1	7060113	7	101	110	-1	2	3	-1	4	4	2	17	1	2	1	2	2	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	70601	13
706011304	70601132	7060113	7	101	110	110	2	4	-1	4	4	1	10	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	70601	13
706011701	70601171	7060117	7	101	110	110	1	1	1	-1	3	1	70	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	23	-1	-1	-1	-1	-1	-1	70601	17
706011702	-1	7060117	7	101	110	-1	1	2	1	-1	3	2	64	2	-1	3	-1	2	1	-1	1	1	1	1	1	0	23	-1	-1	-1	-1	-1	-1	70601	17
706011703	-1	7060117	7	101	110	-1	1	3	1	-1	3	1	58	1	2	3	-1	1	1	-1	1	1	1	23	23	23	0	-1	-1	-1	-1	-1	-1	70601	17
706012001	-1	7060120	7	101	110	-1	2	1	-1	3	3	1	28	1	1	2	-1	-1	1	-1	1	1	1	0	0	3	4	-1	-1	-1	-1	-1	-1	70601	20
706012002	-1	7060120	7	101	110	-1	2	2	-1	3	3	2	25	1	1	2	-1	-1	1	-1	1	1	1	3	3	0	4	-1	-1	-1	-1	-1	-1	70601	20
706012003	70601202	7060120	7	101	110	110	2	3	-1	3	3	1	3	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	70601	20
706012401	70601241	7060124	7	101	110	110	1	1	1	-1	4	1	24	1	2	2	-1	-1	1	-1	1	1	1	12	0	12	9	14	-1	-1	-1	-1	-1	70601	24
706012402	-1	7060124	7	101	110	-1	1	2	1	-1	4	1	53	2	-1	2	-1	-1	1	-1	1	1	1	0	7	0	1	23	-1	-1	-1	-1	-1	70601	24
706012403	-1	7060124	7	101	110	-1	1	3	1	-1	4	2	50	2	-1	2	-1	-1	1	-1	1	1	1	1	4	1	0	4	-1	-1	-1	-1	-1	70601	24
706012404	-1	7060124	7	101	110	-1	1	4	1	-1	4	1	20	1	2	2	-1	-1	1	-1	1	1	1	23	14	23	9	0	-1	-1	-1	-1	-1	70601	24
706012601	-1	7060126	7	101	110	-1	2	1	-1	3	3	2	51	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	70601	26
706012602	-1	7060126	7	101	110	-1	2	2	-1	3	3	1	56	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	70601	26
706012603	70601262	7060126	7	101	110	110	2	3	-1	3	3	1	17	1	2	1	2	2	1	-1	1	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	70601	26
706020301	70602031	7060203	7	101	110	110	1	1	1	3	3	2	54	2	-1	2	-1	-1	5	-1	5	1	1	1	0	1	5	-1	-1	-1	-1	-1	-1	70602	3
706020302	-1	7060203	7	101	110	-1	1	2	1	3	3	1	54	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	5	-1	-1	-1	-1	-1	-1	70602	3
706020303	70602032	7060203	7	101	110	110	1	3	1	3	3	2	12	-1	-1	1	-1	-1	1	-1	1	1	1	10	10	10	0	-1	-1	-1	-1	-1	-1	70602	3
706020501	70602051	7060205	7	101	110	110	1	1	1	-1	1	1	44	1	-1	2	-1	-1	2	-1	2	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	70602	5
706020801	70602081	7060208	7	101	110	110	1	1	1	-1	1	1	69	1	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	70602	8
706021201	70602121	7060212	7	101	110	110	1	1	1	-1	2	2	39	5	2	2	-1	-1	6	-1	6	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	70602	12
706021202	-1	7060212	7	101	110	-1	1	2	1	-1	2	2	19	1	2	3	-1	2	6	-1	6	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	70602	12
706030701	-1	7060307	7	101	110	-1	2	1	-1	6	6	1	46	1	1	2	-1	-1	1	-1	1	1	1	0	0	3	4	4	4	4	-1	-1	-1	70603	7
706030702	-1	7060307	7	101	110	-1	2	2	-1	6	6	2	45	1	1	2	-1	-1	1	-1	1	1	1	3	3	0	4	4	4	4	-1	-1	-1	70603	7
706030703	-1	7060307	7	101	110	-1	2	3	-1	6	6	2	12	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	14	14	14	-1	-1	-1	70603	7
706030704	-1	7060307	7	101	110	-1	2	4	-1	6	6	1	19	1	2	3	-1	2	1	-1	1	1	1	9	9	9	14	0	14	14	-1	-1	-1	70603	7
706030705	-1	7060307	7	101	110	-1	2	5	-1	6	6	1	17	1	2	2	-1	-1	1	-1	1	1	1	9	9	9	14	14	0	14	-1	-1	-1	70603	7
706030706	70603072	7060307	7	101	110	110	2	6	-1	6	6	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	14	14	0	-1	-1	-1	70603	7
706031701	-1	7060317	7	101	110	-1	1	1	2	3	5	2	50	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	4	4	-1	-1	-1	-1	70603	17
706031702	70603171	7060317	7	101	110	110	1	2	2	3	5	1	44	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	4	4	-1	-1	-1	-1	70603	17
706031703	70603172	7060317	7	101	110	110	1	3	2	3	5	2	14	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	14	14	-1	-1	-1	-1	70603	17
706031704	-1	7060317	7	101	110	-1	1	4	2	3	5	1	11	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	14	-1	-1	-1	-1	70603	17
706031705	-1	7060317	7	101	110	-1	1	5	2	3	5	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	14	0	-1	-1	-1	-1	70603	17
706032401	70603241	7060324	7	101	110	110	1	1	1	-1	2	2	66	2	-1	3	-1	1	5	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	70603	24
706032402	-1	7060324	7	101	110	-1	1	2	1	-1	2	1	69	2	-1	3	-1	1	5	-1	5	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	70603	24
706032701	-1	7060327	7	101	110	-1	2	1	-1	3	4	1	39	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	4	4	-1	-1	-1	-1	-1	70603	27
706032702	-1	7060327	7	101	110	-1	2	2	-1	3	4	2	38	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	70603	27
706032703	70603272	7060327	7	101	110	110	2	3	-1	3	4	1	10	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	70603	27
706032704	-1	7060327	7	101	110	-1	2	4	-1	3	4	1	6	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	70603	27
706040301	70604031	7060403	7	101	110	110	1	1	1	-1	2	2	42	2	-1	2	-1	-1	6	-1	6	2	5	1	0	1	-1	-1	-1	-1	-1	-1	-1	70604	3
706040302	-1	7060403	7	101	110	-1	1	2	1	-1	2	1	45	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	70604	3
706040501	70604051	7060405	7	101	110	110	1	1	1	3	4	2	31	2	-1	3	-1	1	6	-1	6	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	70604	5
706040502	-1	7060405	7	101	110	-1	1	2	1	3	4	1	33	2	-1	2	-1	-1	6	-1	6	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	70604	5
706040503	70604052	7060405	7	101	110	110	1	3	1	3	4	2	3	-1	-1	3	-1	-1	6	-1	6	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	70604	5
706040504	-1	7060405	7	101	110	-1	1	4	1	3	4	2	1	-1	-1	3	-1	-1	6	-1	6	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	70604	5
