surveyyr	Country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarStat	LiveWith	MarSt2	LiveW2	WrkStat	PTWork	EverWk	NatIDG	NatIDN	NatIDU	EthGrG	EthGrN	EthGrU	RHRP	R01	R02	R03	R04	R05	R06	R07	R08	R09	R10	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
1	101	110	-1	1	2	-1	-1	3	1	36	1	1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	2	2	0	22	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	11	1010511	101051102	-1
1	101	110	-1	1	3	-1	-1	3	1	20	1	2	-4	-4	2	-1	-1	5	-1	5	1	-1	1	8	8	22	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	11	1010511	101051103	-1
1	101	110	110	1	1	-1	3	4	2	27	2	-1	-4	-4	3	-1	1	5	-1	5	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	15	1010515	101051501	10105151
1	101	110	-1	1	2	-1	3	4	1	27	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	15	1010515	101051502	-1
1	101	110	110	1	3	-1	3	4	1	4	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	15	1010515	101051503	10105152
1	101	110	-1	1	4	-1	3	4	2	7	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	15	1010515	101051504	-1
1	101	110	-1	2	1	-1	3	3	2	31	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	22	1010522	101052201	-1
1	101	110	-1	2	2	-1	3	3	1	33	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	22	1010522	101052202	-1
1	101	110	110	2	3	-1	3	3	1	2	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	22	1010522	101052203	10105222
1	101	110	110	1	1	-1	-1	2	1	25	1	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	2	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	25	1010525	101052501	10105251
1	101	110	-1	1	2	-1	-1	2	2	24	1	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	25	1010525	101052502	-1
1	101	110	110	1	1	-1	-1	1	2	58	1	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	26	1010526	101052601	10105261
1	101	110	-1	2	1	-1	3	4	2	37	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	27	1010527	101052701	-1
1	101	110	-1	2	2	-1	3	4	1	35	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	27	1010527	101052702	-1
1	101	110	110	2	3	-1	3	4	1	8	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	27	1010527	101052703	10105272
1	101	110	-1	2	4	-1	3	4	2	4	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10105	27	1010527	101052704	-1
1	101	110	-1	2	1	-1	3	3	2	23	1	1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	2	0	2	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	13	1010613	101061301	-1
1	101	110	-1	2	2	-1	3	3	1	41	1	1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	2	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	13	1010613	101061302	-1
1	101	110	110	2	3	-1	3	3	1	2	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	13	1010613	101061303	10106132
1	101	110	110	1	1	-1	3	3	1	27	2	-1	-4	-4	2	-1	-1	6	-1	6	2	-1	1	0	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	16	1010616	101061601	10106161
1	101	110	-1	1	2	-1	3	3	2	24	2	-1	-4	-4	3	-1	1	6	-1	6	2	-1	1	1	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	16	1010616	101061602	-1
1	101	110	110	1	3	-1	3	3	2	1	-1	-1	-4	-4	-1	-1	-1	6	-1	6	2	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	16	1010616	101061603	10106162
1	101	110	110	1	1	-1	-1	1	1	63	4	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	18	1010618	101061801	10106181
1	101	110	-1	2	1	-1	3	3	1	55	4	1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	2	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	24	1010624	101062401	-1
1	101	110	-1	2	2	-1	3	3	2	50	5	1	-4	-4	2	-1	-1	4	-1	4	2	-1	1	2	2	0	6	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	24	1010624	101062402	-1
1	101	110	110	2	3	-1	3	3	1	14	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	11	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	24	1010624	101062403	10106242
1	101	110	110	1	1	-1	-1	1	1	39	1	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	25	1010625	101062501	10106251
1	101	110	110	1	1	-1	3	3	1	37	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	26	1010626	101062601	10106261
1	101	110	-1	1	2	-1	3	3	2	30	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	26	1010626	101062602	-1
1	101	110	110	1	3	-1	3	3	1	7	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10106	26	1010626	101062603	10106262
1	301	110	110	1	1	-1	-1	2	1	54	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	1	1010701	101070101	10107011
1	301	110	-1	1	2	-1	-1	2	2	53	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	1	1010701	101070102	-1
1	301	110	-1	2	1	-1	2	2	1	49	3	2	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	2	1010702	101070201	-1
1	301	110	110	2	2	-1	2	2	1	17	1	2	-4	-4	1	2	2	5	-1	5	1	-1	1	8	8	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	2	1010702	101070202	10107022
1	301	110	110	2	1	-1	1	4	2	18	1	2	-4	-4	1	2	2	5	-1	5	7	-1	3	8	0	8	8	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	6	1010706	101070601	10107062
1	301	110	-1	2	2	-1	1	4	2	47	2	-1	-4	-4	2	-1	-1	5	-1	5	7	-1	3	1	3	0	1	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	6	1010706	101070602	-1
1	301	110	-1	2	3	-1	1	4	1	50	2	-1	-4	-4	2	-1	-1	5	-1	5	7	-1	3	0	3	1	0	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	6	1010706	101070603	-1
1	301	110	-1	2	4	-1	1	4	1	16	1	2	-4	-4	1	2	2	5	-1	5	7	-1	3	8	13	8	8	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	6	1010706	101070604	-1
1	301	110	110	1	1	-1	-1	3	2	59	2	-1	-4	-4	3	-1	1	6	-1	6	7	-1	3	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	7	1010707	101070701	10107071
1	301	110	-1	1	2	-1	-1	3	1	74	2	-1	-4	-4	3	-1	1	6	-1	6	7	-1	3	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	7	1010707	101070702	-1
1	301	110	-1	1	3	-1	-1	3	1	33	1	2	-4	-4	2	-1	-1	2	-1	2	7	-1	3	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	7	1010707	101070703	-1
1	301	110	-1	2	1	-1	4	4	2	48	2	-1	-4	-4	2	-1	-1	2	-1	2	8	-1	4	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	10	1010710	101071001	-1
1	301	110	-1	2	2	-1	4	4	1	54	2	-1	-4	-4	2	-1	-1	6	-1	6	2	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	10	1010710	101071002	-1
1	301	110	-1	2	3	-1	4	4	1	20	1	2	-4	-4	2	-1	-1	6	-1	6	2	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	10	1010710	101071003	-1
1	301	110	110	2	4	-1	4	4	1	15	-1	-1	-4	-4	1	-1	-1	6	-1	6	2	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	10	1010710	101071004	10107102
1	301	110	110	1	1	-1	-1	3	2	52	2	-1	-4	-4	3	-1	1	2	-1	2	1	-1	1	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	11	1010711	101071101	10107111
1	301	110	-1	1	2	-1	-1	3	1	56	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	11	1010711	101071102	-1
1	301	110	-1	1	3	-1	-1	3	1	22	1	2	-4	-4	1	2	2	2	-1	2	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	11	1010711	101071103	-1
1	301	110	-1	2	1	-1	2	3	2	53	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	3	1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	24	1010724	101072401	-1
1	301	110	110	2	2	-1	2	3	2	14	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	0	8	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	24	1010724	101072402	10107242
1	301	110	-1	2	3	-1	2	3	1	55	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	3	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	24	1010724	101072403	-1
1	301	110	110	1	1	-1	-1	5	1	21	1	2	-4	-4	2	-1	-1	2	-1	2	1	-1	1	8	0	13	13	8	8	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	25	1010725	101072501	10107251
1	301	110	-1	1	2	-1	-1	5	1	24	1	2	-4	-4	2	-1	-1	2	-1	2	1	-1	1	8	13	0	13	8	8	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	25	1010725	101072502	-1
1	301	110	-1	1	3	-1	-1	5	2	19	1	2	-4	-4	2	-1	-1	2	-1	2	1	-1	1	8	13	13	0	8	8	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	25	1010725	101072503	-1
1	301	110	-1	1	4	-1	-1	5	2	52	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	3	3	3	0	1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	25	1010725	101072504	-1
1	301	110	-1	1	5	-1	-1	5	1	55	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	3	3	3	1	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	25	1010725	101072505	-1
1	301	110	110	1	1	-1	-1	1	2	85	5	-1	-4	-4	3	-1	1	2	-1	2	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10107	26	1010726	101072601	10107261
1	101	110	110	1	1	-1	-1	1	2	71	1	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	7	1010807	101080701	10108071
1	101	110	-1	2	1	-1	3	4	2	35	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	10	1010810	101081001	-1
1	101	110	-1	2	2	-1	3	4	1	36	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	10	1010810	101081002	-1
1	101	110	110	2	3	-1	3	4	1	4	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	10	1010810	101081003	10108102
1	101	110	-1	2	4	-1	3	4	2	2	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	10	1010810	101081004	-1
1	101	110	-1	2	1	-1	4	5	2	37	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	1	0	1	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	12	1010812	101081201	-1
1	101	110	-1	2	2	-1	4	5	1	38	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	1	0	6	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	12	1010812	101081202	-1
1	101	110	-1	2	3	-1	4	5	2	17	1	2	-4	-4	1	1	-1	1	-1	1	1	-1	1	11	8	11	0	14	14	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	12	1010812	101081203	-1
1	101	110	110	2	4	-1	4	5	2	4	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	14	0	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	12	1010812	101081204	10108122
1	101	110	-1	2	5	-1	4	5	2	2	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	14	13	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	12	1010812	101081205	-1
1	101	110	-1	2	1	-1	3	6	2	43	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	3	3	3	3	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	17	1010817	101081701	-1
1	101	110	-1	2	2	-1	3	6	1	40	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	3	3	3	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	17	1010817	101081702	-1
1	101	110	110	2	3	-1	3	6	1	12	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	13	13	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	17	1010817	101081703	10108172
1	101	110	-1	2	4	-1	3	6	2	10	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	13	0	13	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	17	1010817	101081704	-1
1	101	110	-1	2	5	-1	3	6	1	6	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	13	13	0	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	17	1010817	101081705	-1
1	101	110	-1	2	6	-1	3	6	2	4	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	13	13	13	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	17	1010817	101081706	-1
1	101	110	110	1	1	-1	3	4	2	28	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	21	1010821	101082101	10108211
1	101	110	-1	1	2	-1	3	4	1	32	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	21	1010821	101082102	-1
1	101	110	110	1	3	-1	3	4	1	3	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	21	1010821	101082103	10108212
1	101	110	-1	1	4	-1	3	4	1	1	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10108	21	1010821	101082104	-1
1	101	110	110	1	1	-1	-1	1	2	82	4	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	1	1010901	101090101	10109011
1	101	110	-1	1	1	-1	4	4	2	39	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	7	1010907	101090701	-1
1	101	110	110	1	2	-1	4	4	1	39	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	7	1010907	101090702	10109071
1	101	110	-1	1	3	-1	4	4	1	7	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	7	1010907	101090703	-1
1	101	110	110	1	4	-1	4	4	1	5	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	7	1010907	101090704	10109072
1	101	110	-1	2	1	-1	3	3	1	49	4	2	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	0	3	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	8	1010908	101090801	-1
1	101	110	-1	2	2	-1	3	3	2	17	1	2	-4	-4	1	1	-1	1	-1	1	1	-1	1	8	8	0	13	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	8	1010908	101090802	-1
1	101	110	110	2	3	-1	3	3	1	15	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	13	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	8	1010908	101090803	10109082
1	101	110	110	1	1	-1	-1	2	2	62	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	11	1010911	101091101	10109111
1	101	110	-1	1	2	-1	-1	2	1	62	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	11	1010911	101091102	-1
1	101	110	110	1	1	-1	3	4	2	36	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	25	1010925	101092501	10109251
1	101	110	-1	1	2	-1	3	4	1	40	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	25	1010925	101092502	-1
1	101	110	110	1	3	-1	3	4	1	5	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	25	1010925	101092503	10109252
1	101	110	-1	1	4	-1	3	4	2	2	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10109	25	1010925	101092504	-1
1	101	110	110	1	1	-1	2	3	2	28	1	2	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	0	3	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	1	1011001	101100101	10110011
1	101	110	110	1	2	-1	2	3	1	6	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	0	13	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	1	1011001	101100102	10110012
1	101	110	-1	1	3	-1	2	3	2	4	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	13	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	1	1011001	101100103	-1
1	101	110	-1	1	1	-1	-1	2	1	26	1	2	-4	-4	2	-1	-1	6	-1	6	15	-1	11	0	0	22	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	7	1011007	101100701	-1
1	101	110	110	1	2	-1	-1	2	1	26	1	2	-4	-4	2	-1	-1	5	-1	5	15	-1	11	22	22	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	7	1011007	101100702	10110071
1	101	110	-1	2	1	-1	3	3	2	22	1	1	-4	-4	3	-1	1	1	-1	1	1	-1	1	2	0	2	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	14	1011014	101101401	-1
1	101	110	-1	2	2	-1	3	3	1	22	1	1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	2	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	14	1011014	101101402	-1
1	101	110	110	2	3	-1	3	3	2	3	-1	-1	-4	-4	-1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	14	1011014	101101403	10110142
1	101	110	110	1	1	-1	-1	3	2	61	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	0	1	21	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	18	1011018	101101801	10110181
1	101	110	-1	1	2	-1	-1	3	1	62	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	1	0	22	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	18	1011018	101101802	-1
1	101	110	-1	1	3	-1	-1	3	2	87	5	2	-4	-4	3	-1	1	1	-1	1	1	-1	1	21	21	22	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10110	18	1011018	101101803	-1
