surveyyr	country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarSt2	LiveW2	WrkStat	PTWork	EverWk	natidgby5	natidniy5	natiduky5	EthGrpGB	EthGrpNI	EthGrpUK	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
5	301	110	-1	1	4	1	3	4	1	12	-1	-1	1	-1	-1	2	-1	2	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	51105	16	5110516	511051604	-1
5	301	110	110	1	1	1	-1	1	2	66	6	-1	3	-1	1	2	-1	2	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51105	18	5110518	511051801	51105181
5	301	110	110	1	1	1	-1	3	1	59	2	-1	2	-1	-1	2	-1	2	1	-1	1	0	0	4	1	-1	-1	-1	-1	-1	-1	-1	51105	19	5110519	511051901	51105191
5	301	110	-1	1	2	1	-1	3	1	20	1	2	1	2	2	2	-1	2	1	-1	1	9	9	0	9	-1	-1	-1	-1	-1	-1	-1	51105	19	5110519	511051902	-1
5	301	110	-1	1	3	1	-1	3	2	54	2	-1	2	-1	-1	2	-1	2	1	-1	1	1	1	4	0	-1	-1	-1	-1	-1	-1	-1	51105	19	5110519	511051903	-1
5	301	110	110	1	1	1	-1	2	1	73	2	-1	3	-1	1	2	-1	2	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51105	24	5110524	511052401	51105241
5	301	110	-1	1	2	1	-1	2	2	72	2	-1	3	-1	1	2	-1	2	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51105	24	5110524	511052402	-1
5	301	110	110	1	1	1	3	4	2	45	2	-1	2	-1	-1	2	-1	2	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	51105	27	5110527	511052701	51105271
5	301	110	-1	1	2	1	3	4	1	44	2	-1	2	-1	-1	2	-1	2	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	51105	27	5110527	511052702	-1
5	301	110	110	1	3	1	3	4	2	17	1	2	3	-1	2	2	-1	2	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	51105	27	5110527	511052703	51105272
5	301	110	-1	1	4	1	3	4	1	13	-1	-1	1	-1	-1	2	-1	2	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	51105	27	5110527	511052704	-1
5	201	110	-1	1	1	2	-1	3	2	40	1	2	2	-1	-1	1	-1	1	1	-1	1	23	0	23	23	-1	-1	-1	-1	-1	-1	-1	51106	1	5110601	511060101	-1
5	201	110	110	1	2	2	-1	3	2	32	1	2	2	-1	-1	1	-1	1	1	-1	1	0	23	0	23	-1	-1	-1	-1	-1	-1	-1	51106	1	5110601	511060102	51106011
5	201	110	-1	1	3	2	-1	3	2	52	1	2	3	-1	2	1	-1	1	1	-1	1	23	23	23	0	-1	-1	-1	-1	-1	-1	-1	51106	1	5110601	511060103	-1
5	201	110	110	1	1	1	6	6	2	37	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	4	4	4	4	-1	-1	-1	-1	51106	4	5110604	511060401	51106041
5	201	110	-1	1	2	1	6	6	1	38	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	0	4	4	4	4	-1	-1	-1	-1	51106	4	5110604	511060402	-1
5	201	110	-1	1	3	1	6	6	2	4	-1	-1	3	-1	-1	3	-1	3	1	-1	1	9	9	9	0	14	14	14	-1	-1	-1	-1	51106	4	5110604	511060403	-1
5	201	110	-1	1	4	1	6	6	2	9	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	0	14	14	-1	-1	-1	-1	51106	4	5110604	511060404	-1
5	201	110	-1	1	5	1	6	6	2	14	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	14	0	14	-1	-1	-1	-1	51106	4	5110604	511060405	-1
5	201	110	110	1	6	1	6	6	1	12	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	14	14	0	-1	-1	-1	-1	51106	4	5110604	511060406	51106042
5	201	110	-1	2	1	-1	3	5	2	25	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	4	4	4	-1	-1	-1	-1	-1	51106	6	5110606	511060601	-1
5	201	110	-1	2	2	-1	3	5	1	28	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	0	4	4	4	-1	-1	-1	-1	-1	51106	6	5110606	511060602	-1
5	201	110	110	2	3	-1	3	5	2	5	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	51106	6	5110606	511060603	51106062
5	201	110	-1	2	4	-1	3	5	2	3	-1	-1	3	-1	-1	3	-1	3	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	51106	6	5110606	511060604	-1
5	201	110	-1	2	5	-1	3	5	2	0	-1	-1	3	-1	-1	3	-1	3	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	51106	6	5110606	511060605	-1
5	201	110	-1	2	1	-1	2	2	2	44	1	2	1	1	-1	3	-1	3	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	51106	12	5110612	511061201	-1
5	201	110	110	2	2	-1	2	2	2	14	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	51106	12	5110612	511061202	51106122
5	201	110	110	1	1	1	-1	1	2	64	6	-1	3	-1	1	3	-1	3	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51106	14	5110614	511061401	51106141
5	201	110	110	1	1	1	4	4	1	63	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	51106	16	5110616	511061601	51106161
5	201	110	-1	1	2	1	4	4	2	50	2	-1	3	-1	1	3	-1	3	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	51106	16	5110616	511061602	-1
5	201	110	-1	1	3	1	4	4	1	21	1	2	2	-1	-1	3	-1	3	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	51106	16	5110616	511061603	-1
5	201	110	110	1	4	1	4	4	2	18	1	2	1	2	2	3	-1	3	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	51106	16	5110616	511061604	51106162
5	201	110	110	1	1	1	3	3	2	43	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	0	1	7	-1	-1	-1	-1	-1	-1	-1	51106	18	5110618	511061801	51106181
5	201	110	-1	1	2	1	3	3	1	42	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	51106	18	5110618	511061802	-1
5	201	110	110	1	3	1	3	3	1	18	1	2	2	-1	-1	3	-1	3	1	-1	1	12	12	9	0	-1	-1	-1	-1	-1	-1	-1	51106	18	5110618	511061803	51106182
5	201	110	110	1	1	1	-1	2	1	56	2	-1	3	-1	1	3	-1	3	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51106	24	5110624	511062401	51106241
5	201	110	-1	1	2	1	-1	2	2	56	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51106	24	5110624	511062402	-1
5	401	110	-1	1	1	2	-1	2	1	30	1	1	2	-1	-1	-1	2	6	-1	1	1	3	0	3	-1	-1	-1	-1	-1	-1	-1	-1	51107	14	5110714	511071401	-1
5	401	110	110	1	2	2	-1	2	2	26	1	1	2	-1	-1	-1	4	4	-1	1	1	0	3	0	-1	-1	-1	-1	-1	-1	-1	-1	51107	14	5110714	511071402	51107141
5	401	110	110	1	1	1	-1	1	2	30	1	-1	2	-1	-1	-1	8	6	-1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51107	16	5110716	511071601	51107161
5	401	110	-1	1	1	2	3	3	1	33	2	-1	2	-1	-1	-1	8	6	-1	1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	-1	51107	18	5110718	511071801	-1
5	401	110	110	1	2	2	3	3	2	33	2	-1	2	-1	-1	-1	8	6	-1	1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	51107	18	5110718	511071802	51107181
5	401	110	110	1	3	2	3	3	1	3	-1	-1	3	-1	-1	-1	8	6	-1	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	51107	18	5110718	511071803	51107182
5	401	110	-1	1	1	2	-1	2	1	62	2	-1	2	-1	-1	-1	2	6	-1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51107	19	5110719	511071901	-1
5	401	110	110	1	2	2	-1	2	2	60	2	-1	2	-1	-1	-1	2	6	-1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51107	19	5110719	511071902	51107191
5	101	110	110	1	1	1	-1	2	2	87	2	-1	2	-1	-1	5	-1	5	18	-1	18	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51108	4	5110804	511080401	51108041
5	101	110	-1	1	2	1	-1	2	1	83	2	-1	3	-1	1	5	-1	5	18	-1	18	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51108	4	5110804	511080402	-1
5	101	110	110	1	1	1	2	3	2	50	4	2	2	-1	-1	5	-1	5	9	-1	9	0	0	4	9	-1	-1	-1	-1	-1	-1	-1	51108	7	5110807	511080701	51108071
5	101	110	110	1	2	1	2	3	2	17	1	2	1	2	2	5	-1	5	9	-1	9	9	9	0	21	-1	-1	-1	-1	-1	-1	-1	51108	7	5110807	511080702	51108072
5	101	110	-1	1	3	1	2	3	2	79	6	2	3	-1	2	5	-1	5	9	-1	9	4	4	20	0	-1	-1	-1	-1	-1	-1	-1	51108	7	5110807	511080703	-1
5	101	110	110	1	1	1	3	3	2	45	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	51108	10	5110810	511081001	51108101
5	101	110	-1	1	2	1	3	3	1	40	2	-1	2	-1	-1	1	-1	1	9	-1	9	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	51108	10	5110810	511081002	-1
5	101	110	110	1	3	1	3	3	2	7	-1	-1	1	-1	-1	1	-1	1	9	-1	9	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	51108	10	5110810	511081003	51108102
5	101	110	110	1	1	1	2	2	2	31	1	2	2	-1	-1	5	-1	5	9	-1	9	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	51108	19	5110819	511081901	51108191
5	101	110	110	1	2	1	2	2	2	15	-1	-1	1	-1	-1	5	-1	5	9	-1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	51108	19	5110819	511081902	51108192
5	101	110	-1	2	1	-1	3	3	1	35	2	-1	2	-1	-1	5	-1	5	9	-1	9	0	0	1	4	-1	-1	-1	-1	-1	-1	-1	51108	22	5110822	511082201	-1
5	101	110	-1	2	2	-1	3	3	2	35	2	-1	2	-1	-1	5	-1	5	9	-1	9	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	51108	22	5110822	511082202	-1
5	101	110	110	2	3	-1	3	3	2	1	-1	-1	3	-1	-1	5	-1	5	9	-1	9	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	51108	22	5110822	511082203	51108222
5	101	110	110	1	1	1	-1	2	2	27	1	2	2	-1	-1	5	-1	5	14	-1	14	9	0	9	-1	-1	-1	-1	-1	-1	-1	-1	51108	24	5110824	511082401	51108241
5	101	110	-1	1	2	1	-1	2	2	57	5	2	2	-1	-1	5	-1	5	14	-1	14	0	4	0	-1	-1	-1	-1	-1	-1	-1	-1	51108	24	5110824	511082402	-1
5	101	110	110	1	1	1	-1	1	2	92	6	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51109	1	5110901	511090101	51109011
5	101	110	-1	2	1	-1	4	4	1	41	5	1	2	-1	-1	1	-1	1	1	-1	1	3	0	3	7	7	-1	-1	-1	-1	-1	-1	51109	3	5110903	511090301	-1
5	101	110	-1	2	2	-1	4	4	2	30	1	1	2	-1	-1	1	-1	1	1	-1	1	0	3	0	4	4	-1	-1	-1	-1	-1	-1	51109	3	5110903	511090302	-1
5	101	110	-1	2	3	-1	4	4	2	10	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	12	9	0	14	-1	-1	-1	-1	-1	-1	51109	3	5110903	511090303	-1
5	101	110	110	2	4	-1	4	4	1	8	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	12	9	14	0	-1	-1	-1	-1	-1	-1	51109	3	5110903	511090304	51109032
5	101	110	-1	2	1	-1	2	4	2	44	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	4	1	4	-1	-1	-1	-1	-1	-1	51109	6	5110906	511090601	-1
5	101	110	110	2	2	-1	2	4	2	15	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	9	14	-1	-1	-1	-1	-1	-1	51109	6	5110906	511090602	51109062
5	101	110	-1	2	3	-1	2	4	1	50	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	4	0	4	-1	-1	-1	-1	-1	-1	51109	6	5110906	511090603	-1
5	101	110	-1	2	4	-1	2	4	1	14	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	9	0	-1	-1	-1	-1	-1	-1	51109	6	5110906	511090604	-1
5	101	110	110	1	1	1	-1	1	2	54	6	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51109	7	5110907	511090701	51109071
5	101	110	110	1	1	1	-1	2	2	67	2	-1	3	-1	1	5	-1	5	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51109	10	5110910	511091001	51109101
5	101	110	-1	1	2	1	-1	2	1	68	2	-1	3	-1	1	5	-1	5	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51109	10	5110910	511091002	-1
5	101	110	110	1	1	1	3	4	2	32	1	2	3	-1	1	5	-1	5	1	-1	1	0	0	4	4	4	-1	-1	-1	-1	-1	-1	51109	14	5110914	511091401	51109141
5	101	110	-1	1	2	1	3	4	1	24	1	2	1	2	2	5	-1	5	1	-1	1	9	9	0	14	14	-1	-1	-1	-1	-1	-1	51109	14	5110914	511091402	-1
5	101	110	110	1	3	1	3	4	1	11	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	14	0	14	-1	-1	-1	-1	-1	-1	51109	14	5110914	511091403	51109142
5	101	110	-1	1	4	1	3	4	1	0	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	14	14	0	-1	-1	-1	-1	-1	-1	51109	14	5110914	511091404	-1
5	101	110	-1	1	1	2	3	5	2	52	5	2	2	-1	-1	5	-1	5	1	-1	1	0	0	4	4	4	4	-1	-1	-1	-1	-1	51109	19	5110919	511091901	-1
5	101	110	110	1	2	2	3	5	2	19	1	2	2	-1	-1	5	-1	5	1	-1	1	9	9	0	14	14	14	-1	-1	-1	-1	-1	51109	19	5110919	511091902	51109191
5	101	110	110	1	3	2	3	5	2	16	1	2	1	2	2	5	-1	5	1	-1	1	9	9	14	0	14	14	-1	-1	-1	-1	-1	51109	19	5110919	511091903	51109192
5	101	110	-1	1	4	2	3	5	1	16	1	2	1	2	2	5	-1	5	1	-1	1	9	9	14	14	0	14	-1	-1	-1	-1	-1	51109	19	5110919	511091904	-1
5	101	110	-1	1	5	2	3	5	1	16	1	2	1	2	2	5	-1	5	1	-1	1	9	9	14	14	14	0	-1	-1	-1	-1	-1	51109	19	5110919	511091905	-1
5	101	110	-1	2	1	-1	2	3	2	26	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	4	1	-1	-1	-1	-1	-1	-1	-1	51109	21	5110921	511092101	-1
5	101	110	110	2	2	-1	2	3	1	2	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	0	9	-1	-1	-1	-1	-1	-1	-1	51109	21	5110921	511092102	51109212
5	101	110	-1	2	3	-1	2	3	1	40	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	4	0	-1	-1	-1	-1	-1	-1	-1	51109	21	5110921	511092103	-1
5	101	110	-1	2	1	-1	2	3	2	20	1	1	2	-1	-1	6	-1	6	4	-1	4	0	0	4	3	-1	-1	-1	-1	-1	-1	-1	51109	22	5110922	511092201	-1
5	101	110	110	2	2	-1	2	3	2	3	-1	-1	3	-1	-1	6	-1	6	4	-1	4	9	9	0	12	-1	-1	-1	-1	-1	-1	-1	51109	22	5110922	511092202	51109222
5	101	110	-1	2	3	-1	2	3	1	21	1	1	2	-1	-1	6	-1	6	4	-1	4	3	3	7	0	-1	-1	-1	-1	-1	-1	-1	51109	22	5110922	511092203	-1
5	101	110	110	1	1	1	-1	3	1	59	2	-1	3	-1	1	1	-1	1	1	-1	1	1	0	4	1	-1	-1	-1	-1	-1	-1	-1	51110	4	5111004	511100401	51110041
5	101	110	-1	1	2	1	-1	3	1	22	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	0	9	-1	-1	-1	-1	-1	-1	-1	51110	4	5111004	511100402	-1
5	101	110	-1	1	3	1	-1	3	2	58	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	4	0	-1	-1	-1	-1	-1	-1	-1	51110	4	5111004	511100403	-1
5	101	110	-1	2	1	-1	3	3	2	26	1	1	3	-1	2	1	-1	1	1	-1	1	0	0	3	4	-1	-1	-1	-1	-1	-1	-1	51110	26	5111026	511102601	-1
5	101	110	-1	2	2	-1	3	3	1	37	1	1	3	-1	1	1	-1	1	1	-1	1	3	3	0	4	-1	-1	-1	-1	-1	-1	-1	51110	26	5111026	511102602	-1
5	101	110	110	2	3	-1	3	3	2	3	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	51110	26	5111026	511102603	51110262
5	202	110	-1	2	1	-1	2	3	2	32	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	0	4	1	-1	-1	-1	-1	-1	-1	-1	51111	2	5111102	511110201	-1
5	202	110	110	2	2	-1	2	3	2	14	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	0	12	-1	-1	-1	-1	-1	-1	-1	51111	2	5111102	511110202	51111022
5	202	110	-1	2	3	-1	2	3	1	35	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	1	7	0	-1	-1	-1	-1	-1	-1	-1	51111	2	5111102	511110203	-1
5	202	110	110	1	1	1	-1	2	2	68	2	-1	3	-1	1	3	-1	3	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51111	4	5111104	511110401	51111041
5	202	110	-1	1	2	1	-1	2	1	69	2	-1	3	-1	1	3	-1	3	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51111	4	5111104	511110402	-1
5	202	110	110	1	1	1	-1	1	1	93	6	-1	3	-1	1	3	-1	3	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51111	7	5111107	511110701	51111071
5	202	110	-1	2	1	-1	2	3	2	31	5	2	3	-1	2	1	-1	1	1	-1	1	0	0	4	14	-1	-1	-1	-1	-1	-1	-1	51111	11	5111111	511111101	-1
5	202	110	110	2	2	-1	2	3	2	6	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	51111	11	5111111	511111102	51111112
5	202	110	-1	2	3	-1	2	3	1	11	-1	-1	1	-1	-1	1	-1	1	1	-1	1	14	14	14	0	-1	-1	-1	-1	-1	-1	-1	51111	11	5111111	511111103	-1
5	202	110	110	1	1	1	-1	2	1	74	2	-1	3	-1	1	3	-1	3	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51111	14	5111114	511111401	51111141
5	202	110	-1	1	2	1	-1	2	2	67	2	-1	3	-1	2	3	-1	3	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51111	14	5111114	511111402	-1
5	202	110	-1	2	1	-1	3	3	2	30	2	-1	3	-1	1	3	-1	3	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	51111	15	5111115	511111501	-1
5	202	110	-1	2	2	-1	3	3	1	43	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	51111	15	5111115	511111502	-1
5	202	110	110	2	3	-1	3	3	2	4	-1	-1	3	-1	-1	3	-1	3	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	51111	15	5111115	511111503	51111152
5	202	110	110	1	1	1	3	5	2	37	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	0	1	14	14	14	-1	-1	-1	-1	-1	51111	18	5111118	511111801	51111181
5	202	110	-1	1	2	1	3	5	1	42	2	-1	3	-1	1	3	-1	3	1	-1	1	1	1	0	4	4	4	-1	-1	-1	-1	-1	51111	18	5111118	511111802	-1
5	202	110	110	1	3	1	3	5	1	10	-1	-1	1	-1	-1	3	-1	3	1	-1	1	14	14	9	0	14	14	-1	-1	-1	-1	-1	51111	18	5111118	511111803	51111182
5	202	110	-1	1	4	1	3	5	2	15	-1	-1	1	-1	-1	3	-1	3	1	-1	1	14	14	9	14	0	14	-1	-1	-1	-1	-1	51111	18	5111118	511111804	-1
5	202	110	-1	1	5	1	3	5	1	13	-1	-1	1	-1	-1	3	-1	3	1	-1	1	14	14	9	14	14	0	-1	-1	-1	-1	-1	51111	18	5111118	511111805	-1
5	202	110	110	1	1	1	2	3	2	40	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	4	1	-1	-1	-1	-1	-1	-1	-1	51111	19	5111119	511111901	51111191
5	202	110	110	1	2	1	2	3	1	16	1	2	1	2	2	3	-1	3	1	-1	1	9	9	0	9	-1	-1	-1	-1	-1	-1	-1	51111	19	5111119	511111902	51111192
5	202	110	-1	1	3	1	2	3	1	53	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	4	0	-1	-1	-1	-1	-1	-1	-1	51111	19	5111119	511111903	-1
5	202	110	110	1	1	1	-1	2	2	54	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	51111	27	5111127	511112701	51111271
5	202	110	-1	1	2	1	-1	2	1	59	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	51111	27	5111127	511112702	-1
5	101	110	110	1	1	1	-1	1	2	65	5	-1	3	-1	1	2	-1	2	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51112	10	5111210	511121001	51112101
5	101	110	110	1	1	1	-1	1	2	68	5	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51112	14	5111214	511121401	51112141
5	101	110	110	1	1	1	-1	1	1	49	4	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51112	16	5111216	511121601	51112161
5	101	110	110	1	1	1	-1	3	2	33	1	1	3	-1	1	2	-1	2	1	-1	1	3	0	3	4	-1	-1	-1	-1	-1	-1	-1	51201	24	5120124	512012401	51201241
5	101	110	-1	1	2	1	-1	3	1	32	1	1	2	-1	-1	1	-1	1	1	-1	1	0	3	0	4	-1	-1	-1	-1	-1	-1	-1	51201	24	5120124	512012402	-1
5	101	110	-1	1	3	1	-1	3	2	0	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	51201	24	5120124	512012403	-1
5	101	210	110	1	1	1	5	5	2	45	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	4	4	-1	-1	-1	-1	-1	51201	27	5120127	512012701	51201271
5	101	210	-1	1	2	1	5	5	1	49	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	0	4	4	4	-1	-1	-1	-1	-1	51201	27	5120127	512012702	-1
5	101	210	-1	1	3	1	5	5	1	19	1	2	1	2	1	5	-1	5	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	51201	27	5120127	512012703	-1
5	101	210	-1	1	4	1	5	5	2	16	1	2	1	2	2	5	-1	5	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	51201	27	5120127	512012704	-1
5	101	210	210	1	5	1	5	5	1	13	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	51201	27	5120127	512012705	51201272
5	202	110	110	1	1	1	-1	1	1	24	1	-1	2	-1	-1	3	-1	3	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51202	1	5120201	512020101	51202011
5	202	110	-1	2	1	-1	2	5	2	41	1	2	3	-1	1	3	-1	3	1	-1	1	0	0	4	4	4	4	-1	-1	-1	-1	-1	51202	2	5120202	512020201	-1
5	202	110	110	2	2	-1	2	5	1	16	1	2	1	2	2	3	-1	3	1	-1	1	9	9	0	14	14	14	-1	-1	-1	-1	-1	51202	2	5120202	512020202	51202022
5	202	110	-1	2	3	-1	2	5	1	15	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	14	0	14	14	-1	-1	-1	-1	-1	51202	2	5120202	512020203	-1
5	202	110	-1	2	4	-1	2	5	1	3	-1	-1	3	-1	-1	3	-1	3	1	-1	1	9	9	14	14	0	14	-1	-1	-1	-1	-1	51202	2	5120202	512020204	-1
5	202	110	-1	2	5	-1	2	5	2	1	-1	-1	3	-1	-1	3	-1	3	1	-1	1	9	9	14	14	14	0	-1	-1	-1	-1	-1	51202	2	5120202	512020205	-1
5	202	110	-1	2	1	-1	4	4	2	44	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	51202	3	5120203	512020301	-1
5	202	110	-1	2	2	-1	4	4	1	56	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	51202	3	5120203	512020302	-1
5	202	110	-1	2	3	-1	4	4	2	17	1	2	1	2	2	3	-1	3	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	51202	3	5120203	512020303	-1
5	202	110	110	2	4	-1	4	4	1	11	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	51202	3	5120203	512020304	51202032
5	202	110	110	1	1	1	-1	1	1	62	1	-1	3	-1	1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	51202	4	5120204	512020401	51202041
5	202	110	-1	2	1	-1	3	4	2	42	2	-1	3	-1	1	5	-1	5	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	51202	5	5120205	512020501	-1
5	202	110	-1	2	2	-1	3	4	1	42	2	-1	3	-1	1	5	-1	5	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	51202	5	5120205	512020502	-1
5	202	110	110	2	3	-1	3	4	2	13	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	51202	5	5120205	512020503	51202052
5	202	110	-1	2	4	-1	3	4	2	14	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	51202	5	5120205	512020504	-1
5	202	110	-1	2	1	-1	3	4	1	38	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	51202	9	5120209	512020901	-1
5	202	110	-1	2	2	-1	3	4	2	41	2	-1	2	-1	-1	6	-1	6	8	-1	8	0	1	0	4	4	-1	-1	-1	-1	-1	-1	51202	9	5120209	512020902	-1
